,pkl_file,organism_name,compound_name,decision,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name,InChIKey,InChIKey_simp,SMILES,DOI,pairs
52,10.1155_2014_304830.pkl,forsythia suspensa,3β-acetoxy-20α-hydroxyursan-28-oic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,,,,10.1155/2014/304830,
53,10.1155_2014_304830.pkl,forsythia suspensa,benzoic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,C1=CC=C(C=C1)C(=O)O,10.1155/2014/304830,Forsythia suspensaWPYMKLBDIGXBTP
54,10.1155_2014_304830.pkl,forsythia suspensa,trans-ferulic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,KSEBMYQBYZTDHS-HWKANZROSA-N,KSEBMYQBYZTDHS,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,10.1155/2014/304830,Forsythia suspensaKSEBMYQBYZTDHS
55,10.1155_2014_304830.pkl,forsythia suspensa,3β-hydroxyanticopalic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,,,,10.1155/2014/304830,
56,10.1155_2014_304830.pkl,forsythia suspensa,trans-coumaric acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,,,,10.1155/2014/304830,
57,10.1155_2014_304830.pkl,forsythia suspensa,betulinic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,QGJZLNKBHJESQX-FZFNOLFKSA-N,QGJZLNKBHJESQX,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,10.1155/2014/304830,Forsythia suspensaQGJZLNKBHJESQX
58,10.1155_2014_304830.pkl,forsythia suspensa,taraxasterol acetate,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,SFEUTIOWNUGQMZ-ZHLOSDGBSA-N,SFEUTIOWNUGQMZ,C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CCC1=C)C)C)C)(C)C)OC(=O)C)C,10.1155/2014/304830,Forsythia suspensaSFEUTIOWNUGQMZ
59,10.1155_2014_304830.pkl,forsythia suspensa,p-hydroxyphenylacetic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,XQXPVVBIMDBYFF-UHFFFAOYSA-N,XQXPVVBIMDBYFF,C1=CC(=CC=C1CC(=O)O)O,10.1155/2014/304830,Forsythia suspensaXQXPVVBIMDBYFF
60,10.1155_2014_304830.pkl,forsythia suspensa,β-sitosterol,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,KZJWDPNRJALLNS-VJSFXXLFSA-N,KZJWDPNRJALLNS,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,10.1155/2014/304830,Forsythia suspensaKZJWDPNRJALLNS
61,10.1155_2014_304830.pkl,forsythia suspensa,hydroxytyrosol,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,JUUBCHWRXWPFFH-UHFFFAOYSA-N,JUUBCHWRXWPFFH,C1=CC(=C(C=C1CCO)O)O,10.1155/2014/304830,Forsythia suspensaJUUBCHWRXWPFFH
62,10.1155_2014_304830.pkl,forsythia suspensa,"3β-acetyl-20,25-epoxy-dammarane-24α-ol",Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,,,,10.1155/2014/304830,
63,10.1155_2014_304830.pkl,forsythia suspensa,agatholic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,,,,10.1155/2014/304830,
64,10.1155_2014_304830.pkl,forsythia suspensa,ψ-taraxasterol,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,NGFFRJBGMSPDMS-VPUBHQHASA-N,NGFFRJBGMSPDMS,C[C@H]1C2C3CCC4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC[C@]2(CC=C1C)C)C)C)(C)C)O)C,10.1155/2014/304830,Forsythia suspensaNGFFRJBGMSPDMS
65,10.1155_2014_304830.pkl,forsythia suspensa,"3,4-dimethoxybenzoic acid",Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,DAUAQNGYDSHRET-UHFFFAOYSA-N,DAUAQNGYDSHRET,COC1=C(C=C(C=C1)C(=O)O)OC,10.1155/2014/304830,Forsythia suspensaDAUAQNGYDSHRET
66,10.1155_2014_304830.pkl,forsythia suspensa,β-amyrin acetate,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,UMRPOGLIBDXFNK-ZYGITSNFSA-N,UMRPOGLIBDXFNK,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C)C)C)C,10.1155/2014/304830,Forsythia suspensaUMRPOGLIBDXFNK
67,10.1155_2014_304830.pkl,forsythia suspensa,phillyrin,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,KFFCKOBAHMGTMW-LGQRSHAYSA-N,KFFCKOBAHMGTMW,COC1=C(C=C(C=C1)[C@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC)OC,10.1155/2014/304830,Forsythia suspensaKFFCKOBAHMGTMW
68,10.1155_2014_304830.pkl,forsythia suspensa,adoxosidic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,XJOPDXRZTFGTIW-PKUPRILXSA-N,XJOPDXRZTFGTIW,C1C[C@H]2[C@@H]([C@H]1CO)[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,10.1155/2014/304830,Forsythia suspensaXJOPDXRZTFGTIW
69,10.1155_2014_304830.pkl,forsythia suspensa,protocatechualdehyde,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,IBGBGRVKPALMCQ-UHFFFAOYSA-N,IBGBGRVKPALMCQ,C1=CC(=C(C=C1C=O)O)O,10.1155/2014/304830,Forsythia suspensaIBGBGRVKPALMCQ
70,10.1155_2014_304830.pkl,forsythia suspensa,p-hydroxybenzoic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,C1=CC(=CC=C1C(=O)O)O,10.1155/2014/304830,Forsythia suspensaFJKROLUGYXJWQN
71,10.1155_2014_304830.pkl,forsythia suspensa,quercetin,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,10.1155/2014/304830,Forsythia suspensaREFJWTPEDVJJIY
72,10.1155_2014_304830.pkl,forsythia suspensa,caffeic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,QAIPRVGONGVQAS-DUXPYHPUSA-N,QAIPRVGONGVQAS,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,10.1155/2014/304830,Forsythia suspensaQAIPRVGONGVQAS
73,10.1155_2014_304830.pkl,forsythia suspensa,esculetin,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,ILEDWLMCKZNDJK-UHFFFAOYSA-N,ILEDWLMCKZNDJK,C1=CC(=O)OC2=CC(=C(C=C21)O)O,10.1155/2014/304830,Forsythia suspensaILEDWLMCKZNDJK
74,10.1155_2014_304830.pkl,forsythia suspensa,acetyl oleanolic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,RIXNFYQZWDGQAE-DFHVBEEKSA-N,RIXNFYQZWDGQAE,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)C,10.1155/2014/304830,Forsythia suspensaRIXNFYQZWDGQAE
75,10.1155_2014_304830.pkl,forsythia suspensa,"(6s,9r)-roseoside",Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,SWYRVCGNMNAFEK-MHXFFUGFSA-N,SWYRVCGNMNAFEK,CC1=CC(=O)CC([C@]1(/C=C/[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)(C)C,10.1155/2014/304830,Forsythia suspensaSWYRVCGNMNAFEK
76,10.1155_2014_304830.pkl,forsythia suspensa,p-tyrosol,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,YCCILVSKPBXVIP-UHFFFAOYSA-N,YCCILVSKPBXVIP,C1=CC(=CC=C1CCO)O,10.1155/2014/304830,Forsythia suspensaYCCILVSKPBXVIP
77,10.1155_2014_304830.pkl,forsythia suspensa,stigmasterol,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,HCXVJBMSMIARIN-PHZDYDNGSA-N,HCXVJBMSMIARIN,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,10.1155/2014/304830,Forsythia suspensaHCXVJBMSMIARIN
78,10.1155_2014_304830.pkl,forsythia suspensa,forsythoside d,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,PESJTXLXMMWKDK-QBASSBPSSA-N,PESJTXLXMMWKDK,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCC(O)c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,10.1155/2014/304830,Forsythia suspensaPESJTXLXMMWKDK
79,10.1155_2014_304830.pkl,forsythia suspensa,2-furancarboxylic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,SMNDYUVBFMFKNZ,C1=COC(=C1)C(=O)O,10.1155/2014/304830,Forsythia suspensaSMNDYUVBFMFKNZ
80,10.1155_2014_304830.pkl,forsythia suspensa,salidroside,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,ILRCGYURZSFMEG-RKQHYHRCSA-N,ILRCGYURZSFMEG,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,10.1155/2014/304830,Forsythia suspensaILRCGYURZSFMEG
81,10.1155_2014_304830.pkl,forsythia suspensa,methyl-α-d-glucopyranoside,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,HOVAGTYPODGVJG-ZFYZTMLRSA-N,HOVAGTYPODGVJG,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,10.1155/2014/304830,Forsythia suspensaHOVAGTYPODGVJG
82,10.1155_2014_304830.pkl,forsythia suspensa,p-hydroxyphenylacetic acid methyl ester,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,XGDZEDRBLVIUMX-UHFFFAOYSA-N,XGDZEDRBLVIUMX,COC(=O)CC1=CC=C(C=C1)O,10.1155/2014/304830,Forsythia suspensaXGDZEDRBLVIUMX
83,10.1186_1742-6405-2-12.pkl,scutellaria baicalensis,wogon,Yes,458155-1,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Lamiaceae,Species,Scutellaria baicalensis,Scutellaria baicalensis Georgi,458155-1,Scutellaria,188938,Accepted,direct_wcvp_unique,Scutellaria baicalensis,,,,10.1186/1742-6405-2-12,
84,10.1186_1742-6405-2-12.pkl,scutellaria baicalensis,skullcapflavone i,Yes,458155-1,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Lamiaceae,Species,Scutellaria baicalensis,Scutellaria baicalensis Georgi,458155-1,Scutellaria,188938,Accepted,direct_wcvp_unique,Scutellaria baicalensis,CZRGNFVQUYWGKP-UHFFFAOYSA-N,CZRGNFVQUYWGKP,COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=CC=C3O)OC,10.1186/1742-6405-2-12,Scutellaria baicalensisCZRGNFVQUYWGKP
85,10.1186_1742-6405-2-12.pkl,scutellaria baicalensis,skullcapflavone ii,Yes,458155-1,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Lamiaceae,Species,Scutellaria baicalensis,Scutellaria baicalensis Georgi,458155-1,Scutellaria,188938,Accepted,direct_wcvp_unique,Scutellaria baicalensis,GMQFOKBGMKVUQZ-UHFFFAOYSA-N,GMQFOKBGMKVUQZ,COC1=CC=CC(=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)O,10.1186/1742-6405-2-12,Scutellaria baicalensisGMQFOKBGMKVUQZ
86,10.1186_1742-6405-2-12.pkl,scutellaria baicalensis,baicalein,Yes,458155-1,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Lamiaceae,Species,Scutellaria baicalensis,Scutellaria baicalensis Georgi,458155-1,Scutellaria,188938,Accepted,direct_wcvp_unique,Scutellaria baicalensis,FXNFHKRTJBSTCS-UHFFFAOYSA-N,FXNFHKRTJBSTCS,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,10.1186/1742-6405-2-12,Scutellaria baicalensisFXNFHKRTJBSTCS
87,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,3β-o-tetradecanoylolean-12-en-28-oic acid,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,,,,10.1590/S0100-40422001000100006,
88,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,3β-o-hexadecanoylolean-12-en-28-oic acid,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,,,,10.1590/S0100-40422001000100006,
89,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,3β-o-β-d-glycopyranosylstigmasterol,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,,,,10.1590/S0100-40422001000100006,
90,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,3β-o-β-d-glycopyranosyl sitosterol,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,,,,10.1590/S0100-40422001000100006,
91,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,3β-o-pentadecanoylolean-12-en-28-oic acid,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,,,,10.1590/S0100-40422001000100006,
92,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,stigmasterol,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,HCXVJBMSMIARIN-PHZDYDNGSA-N,HCXVJBMSMIARIN,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,10.1590/S0100-40422001000100006,Sphagneticola trilobataHCXVJBMSMIARIN
93,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,ent-kaur-16-en-19-oic acid,Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,NIKHGUQULKYIGE-OTCXFQBHSA-N,NIKHGUQULKYIGE,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)(C)C(=O)O,10.1590/S0100-40422001000100006,Sphagneticola trilobataNIKHGUQULKYIGE
94,10.1590_S0100-40422001000100006.pkl,wedelia paludosa d. c,"ent-kaur-9(11),16-dien-19-oic acid",Yes,1093589-2,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Asteraceae,Species,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,1093589-2,Sphagneticola,3122187,Synonym,direct_wcvp_w_author_unique,Wedelia paludosa DC.,,,,10.1590/S0100-40422001000100006,
95,10.1590_S0103-50532011000700013.pkl,colubrina greggii var. yucatanensis,discarine b,Yes,77129501-1,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,Rhamnaceae,Species,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,77129501-1,Colubrina,2731502,Synonym,direct_wcvp_unique,Colubrina greggii var. yucatanensis,SCJZVYYNGPHJMK-MSUUIHNZSA-N,SCJZVYYNGPHJMK,CCC(C)C(C(=O)NC1C(OC2=CC=C(C=C2)/C=C\NC(=O)C(NC1=O)CC3=CNC4=CC=CC=C43)C(C)C)N(C)C,10.1590/S0103-50532011000700013,Colubrina yucatanensisSCJZVYYNGPHJMK
96,10.1590_S0103-50532011000700013.pkl,colubrina greggii var. yucatanensis,betulinic acid,Yes,77129501-1,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,Rhamnaceae,Species,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,77129501-1,Colubrina,2731502,Synonym,direct_wcvp_unique,Colubrina greggii var. yucatanensis,QGJZLNKBHJESQX-FZFNOLFKSA-N,QGJZLNKBHJESQX,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,10.1590/S0103-50532011000700013,Colubrina yucatanensisQGJZLNKBHJESQX
97,10.1590_S0103-50532011000700013.pkl,colubrina greggii var. yucatanensis,cenothenic acid,Yes,77129501-1,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,Rhamnaceae,Species,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,77129501-1,Colubrina,2731502,Synonym,direct_wcvp_unique,Colubrina greggii var. yucatanensis,,,,10.1590/S0103-50532011000700013,
98,10.1590_S0103-50532011000700013.pkl,colubrina greggii var. yucatanensis,chrysophanein,Yes,77129501-1,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,Rhamnaceae,Species,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,77129501-1,Colubrina,2731502,Synonym,direct_wcvp_unique,Colubrina greggii var. yucatanensis,QKPDYSSHOSPOKH-JNHRPPPUSA-N,QKPDYSSHOSPOKH,CC1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C(C2=O)C=CC=C4O,10.1590/S0103-50532011000700013,Colubrina yucatanensisQKPDYSSHOSPOKH
99,10.1590_S0103-50532011000700013.pkl,colubrina greggii var. yucatanensis,ceanothic acid,Yes,77129501-1,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,Rhamnaceae,Species,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,77129501-1,Colubrina,2731502,Synonym,direct_wcvp_unique,Colubrina greggii var. yucatanensis,WLCHQSHZHFLMJH-VILVJDKQSA-N,WLCHQSHZHFLMJH,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@H]4[C@]([C@@]3(CC2)C)(CC[C@@H]5[C@@]4([C@H]([C@@H](C5(C)C)O)C(=O)O)C)C)C(=O)O,10.1590/S0103-50532011000700013,Colubrina yucatanensisWLCHQSHZHFLMJH
100,10.1590_S0103-50532011000700013.pkl,colubrina greggii var. yucatanensis,3-o-acetyl ceanothic acid,Yes,77129501-1,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,Rhamnaceae,Species,Colubrina yucatanensis,Colubrina yucatanensis (M.C.Johnst.) G.L.Nesom,77129501-1,Colubrina,2731502,Synonym,direct_wcvp_unique,Colubrina greggii var. yucatanensis,,,,10.1590/S0103-50532011000700013,
101,10.3892_IJO.2015.2946.pkl,citrus depressa,nobiletin,Yes,771887-1,Citrus × depressa,Citrus × depressa Hayata,Rutaceae,Species,Citrus × depressa,Citrus × depressa Hayata,771887-1,Citrus,2724072,Accepted,knms_single,Citrus depressa Icon. Pl. Formosan. 8: 16 (1919) Hayata 1919,MRIAQLRQZPPODS-UHFFFAOYSA-N,MRIAQLRQZPPODS,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,10.3892/IJO.2015.2946,Citrus × depressaMRIAQLRQZPPODS
